// Negative examples, including created ones.
advisedby(person82, person76). % Provenance: a randomly generated negative example.
advisedby(person82, person71). % Provenance: a randomly generated negative example.
advisedby(person82, person107). % Provenance: a randomly generated negative example.
advisedby(person82, person52). % Provenance: a randomly generated negative example.
advisedby(person82, person435). % Provenance: a randomly generated negative example.
advisedby(person82, person343). % Provenance: a randomly generated negative example.
advisedby(person82, person214). % Provenance: a randomly generated negative example.
advisedby(person82, person357). % Provenance: a randomly generated negative example.
advisedby(person82, person131). % Provenance: a randomly generated negative example.
advisedby(person82, person19). % Provenance: a randomly generated negative example.
advisedby(person82, person108). % Provenance: a randomly generated negative example.
advisedby(person82, person149). % Provenance: a randomly generated negative example.
advisedby(person82, person191). % Provenance: a randomly generated negative example.
advisedby(person82, person195). % Provenance: a randomly generated negative example.
advisedby(person82, person58). % Provenance: a randomly generated negative example.
advisedby(person82, person100). % Provenance: a randomly generated negative example.
advisedby(person82, person374). % Provenance: a randomly generated negative example.
advisedby(person82, person201). % Provenance: a randomly generated negative example.
advisedby(person82, person206). % Provenance: a randomly generated negative example.
advisedby(person82, person178). % Provenance: a randomly generated negative example.
advisedby(person82, person146). % Provenance: a randomly generated negative example.
advisedby(person82, person41). % Provenance: a randomly generated negative example.
advisedby(person82, person180). % Provenance: a randomly generated negative example.
advisedby(person82, person290). % Provenance: a randomly generated negative example.
advisedby(person82, person99). % Provenance: a randomly generated negative example.
advisedby(person82, person18). % Provenance: a randomly generated negative example.
advisedby(person82, person255). % Provenance: a randomly generated negative example.
advisedby(person82, person328). % Provenance: a randomly generated negative example.
advisedby(person82, person310). % Provenance: a randomly generated negative example.
advisedby(person82, person118). % Provenance: a randomly generated negative example.
