// Negative examples, including created ones.
advisedby(person58, person400). % Provenance: a randomly generated negative example.
advisedby(person58, person181). % Provenance: a randomly generated negative example.
advisedby(person58, person239). % Provenance: a randomly generated negative example.
advisedby(person58, person350). % Provenance: a randomly generated negative example.
advisedby(person58, person234). % Provenance: a randomly generated negative example.
advisedby(person58, person189). % Provenance: a randomly generated negative example.
advisedby(person58, person319). % Provenance: a randomly generated negative example.
advisedby(person58, person150). % Provenance: a randomly generated negative example.
advisedby(person58, person75). % Provenance: a randomly generated negative example.
advisedby(person58, person406). % Provenance: a randomly generated negative example.
advisedby(person58, person373). % Provenance: a randomly generated negative example.
advisedby(person58, person96). % Provenance: a randomly generated negative example.
advisedby(person58, person286). % Provenance: a randomly generated negative example.
advisedby(person58, person347). % Provenance: a randomly generated negative example.
advisedby(person58, person7). % Provenance: a randomly generated negative example.
advisedby(person58, person401). % Provenance: a randomly generated negative example.
advisedby(person58, person155). % Provenance: a randomly generated negative example.
advisedby(person58, person57). % Provenance: a randomly generated negative example.
advisedby(person58, person415). % Provenance: a randomly generated negative example.
advisedby(person58, person284). % Provenance: a randomly generated negative example.
advisedby(person58, person309). % Provenance: a randomly generated negative example.
advisedby(person58, person82). % Provenance: a randomly generated negative example.
advisedby(person58, person92). % Provenance: a randomly generated negative example.
advisedby(person58, person298). % Provenance: a randomly generated negative example.
advisedby(person58, person276). % Provenance: a randomly generated negative example.
advisedby(person58, person242). % Provenance: a randomly generated negative example.
advisedby(person58, person333). % Provenance: a randomly generated negative example.
advisedby(person58, person9). % Provenance: a randomly generated negative example.
advisedby(person58, person293). % Provenance: a randomly generated negative example.
advisedby(person58, person139). % Provenance: a randomly generated negative example.
